id,filename_base,image_dir,mask_dir,training
4240,dataset10k_7891,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4241,dataset10k_7898,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4242,dataset10k_7904,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4243,dataset10k_7911,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4244,dataset10k_7924,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4245,dataset10k_7938,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4246,dataset10k_7939,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4247,dataset10k_7945,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4248,dataset10k_7950,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4249,dataset10k_7957,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4250,dataset10k_7964,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4251,dataset10k_7966,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4252,dataset10k_797,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4253,dataset10k_7985,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4254,dataset10k_7986,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4255,dataset10k_7991,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4256,dataset10k_7993,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4257,dataset10k_7995,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4258,dataset10k_7997,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4259,dataset10k_800,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4260,dataset10k_8003,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4261,dataset10k_801,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4262,dataset10k_8015,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4263,dataset10k_8018,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4264,dataset10k_802,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4265,dataset10k_8021,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4266,dataset10k_8025,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4267,dataset10k_8041,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4268,dataset10k_8047,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4269,dataset10k_8050,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4270,dataset10k_8055,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4271,dataset10k_806,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4272,dataset10k_8063,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4273,dataset10k_8064,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4274,dataset10k_8068,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4275,dataset10k_807,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4276,dataset10k_8071,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4277,dataset10k_8073,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4278,dataset10k_8076,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4279,dataset10k_808,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4280,dataset10k_8084,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4281,dataset10k_8090,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4282,dataset10k_8096,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4283,dataset10k_8097,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4284,dataset10k_8099,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4285,dataset10k_810,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4286,dataset10k_8109,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4287,dataset10k_811,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4288,dataset10k_8110,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4289,dataset10k_8112,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4290,dataset10k_8118,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4291,dataset10k_8123,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4292,dataset10k_8131,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4293,dataset10k_8138,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4294,dataset10k_8139,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4295,dataset10k_8147,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4296,dataset10k_815,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4297,dataset10k_8150,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4298,dataset10k_8151,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4299,dataset10k_8157,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4300,dataset10k_816,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4301,dataset10k_817,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4302,dataset10k_8173,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4303,dataset10k_8177,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4304,dataset10k_8187,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4305,dataset10k_8208,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4306,dataset10k_8210,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4307,dataset10k_8213,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4308,dataset10k_8215,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4309,dataset10k_8221,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4310,dataset10k_8222,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4311,dataset10k_8223,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4312,dataset10k_8226,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4313,dataset10k_8234,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4314,dataset10k_824,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4315,dataset10k_8240,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4316,dataset10k_8242,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4317,dataset10k_8248,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4318,dataset10k_8258,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4319,dataset10k_8261,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4320,dataset10k_8262,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4321,dataset10k_827,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4322,dataset10k_8270,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4323,dataset10k_8274,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4324,dataset10k_828,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4325,dataset10k_8280,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4326,dataset10k_8281,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4327,dataset10k_8284,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4328,dataset10k_829,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4329,dataset10k_8290,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4330,dataset10k_8300,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4331,dataset10k_8301,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4332,dataset10k_8314,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4333,dataset10k_8316,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4334,dataset10k_8317,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4335,dataset10k_8324,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4336,dataset10k_833,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4337,dataset10k_8330,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4338,dataset10k_8333,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4339,dataset10k_8334,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4340,dataset10k_8335,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4341,dataset10k_8338,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4342,dataset10k_834,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4343,dataset10k_8340,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4344,dataset10k_8349,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4345,dataset10k_8359,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4346,dataset10k_836,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4347,dataset10k_8374,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4348,dataset10k_8378,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4349,dataset10k_838,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4350,dataset10k_8387,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4351,dataset10k_8389,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4352,dataset10k_8394,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4353,dataset10k_8395,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4354,dataset10k_8400,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4355,dataset10k_8402,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4356,dataset10k_8403,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4357,dataset10k_8416,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4358,dataset10k_8420,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4359,dataset10k_8425,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4360,dataset10k_8434,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4361,dataset10k_8438,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4362,dataset10k_8456,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4363,dataset10k_8458,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4364,dataset10k_8459,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4365,dataset10k_846,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4366,dataset10k_8461,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4367,dataset10k_8465,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4368,dataset10k_8469,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4369,dataset10k_8478,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4370,dataset10k_8488,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4371,dataset10k_849,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4372,dataset10k_8490,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4373,dataset10k_8495,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4374,dataset10k_8496,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4375,dataset10k_8498,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4376,dataset10k_85,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4377,dataset10k_8504,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4378,dataset10k_8506,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4379,dataset10k_851,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4380,dataset10k_8510,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4381,dataset10k_8512,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4382,dataset10k_8516,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4383,dataset10k_8519,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4384,dataset10k_852,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4385,dataset10k_8521,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4386,dataset10k_8527,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4387,dataset10k_8528,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4388,dataset10k_853,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4389,dataset10k_8534,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4390,dataset10k_8541,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4391,dataset10k_8548,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4392,dataset10k_8554,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4393,dataset10k_8557,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4394,dataset10k_8559,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4395,dataset10k_8564,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4396,dataset10k_8565,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4397,dataset10k_8566,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4398,dataset10k_8571,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4399,dataset10k_8573,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4400,dataset10k_8576,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4401,dataset10k_8579,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4402,dataset10k_8587,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4403,dataset10k_8589,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4404,dataset10k_8592,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4405,dataset10k_8596,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4406,dataset10k_8599,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4407,dataset10k_8603,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4408,dataset10k_8605,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4409,dataset10k_8606,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4410,dataset10k_8609,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4411,dataset10k_8611,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4412,dataset10k_8617,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4413,dataset10k_8636,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4414,dataset10k_8640,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4415,dataset10k_8641,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4416,dataset10k_8643,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4417,dataset10k_8646,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4418,dataset10k_8648,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4419,dataset10k_8649,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4420,dataset10k_8651,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4421,dataset10k_8654,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4422,dataset10k_8656,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4423,dataset10k_8660,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4424,dataset10k_8664,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4425,dataset10k_8676,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4426,dataset10k_8682,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4427,dataset10k_8683,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4428,dataset10k_8687,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4429,dataset10k_8689,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4430,dataset10k_8695,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4431,dataset10k_8698,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4432,dataset10k_8699,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4433,dataset10k_87,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4434,dataset10k_8703,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4435,dataset10k_8704,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4436,dataset10k_8707,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4437,dataset10k_8718,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4438,dataset10k_8720,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4439,dataset10k_8722,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4440,dataset10k_873,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4441,dataset10k_8730,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4442,dataset10k_8734,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4443,dataset10k_8739,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4444,dataset10k_8740,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4445,dataset10k_8741,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4446,dataset10k_8742,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4447,dataset10k_8744,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4448,dataset10k_875,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4449,dataset10k_8754,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4450,dataset10k_8755,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4451,dataset10k_8766,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4452,dataset10k_8767,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4453,dataset10k_877,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4454,dataset10k_8770,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4455,dataset10k_8771,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4456,dataset10k_8772,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4457,dataset10k_8777,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4458,dataset10k_878,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4459,dataset10k_8780,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4460,dataset10k_8799,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4461,dataset10k_88,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4462,dataset10k_8807,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4463,dataset10k_8811,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4464,dataset10k_8814,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4465,dataset10k_8815,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4466,dataset10k_882,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4467,dataset10k_8821,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4468,dataset10k_883,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4469,dataset10k_8830,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4470,dataset10k_8841,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4471,dataset10k_8843,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4472,dataset10k_8846,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4473,dataset10k_8848,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4474,dataset10k_8853,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4475,dataset10k_8855,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4476,dataset10k_8860,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4477,dataset10k_8862,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4478,dataset10k_8876,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4479,dataset10k_8879,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4480,dataset10k_8888,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4481,dataset10k_8889,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4482,dataset10k_889,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4483,dataset10k_8891,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4484,dataset10k_8892,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4485,dataset10k_8897,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4486,dataset10k_8899,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4487,dataset10k_8906,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4488,dataset10k_8909,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4489,dataset10k_8912,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4490,dataset10k_8917,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4491,dataset10k_8921,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4492,dataset10k_8923,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4493,dataset10k_8925,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4494,dataset10k_8927,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4495,dataset10k_893,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4496,dataset10k_8935,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4497,dataset10k_8936,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4498,dataset10k_8940,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4499,dataset10k_895,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4500,dataset10k_8953,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4501,dataset10k_8959,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4502,dataset10k_8962,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4503,dataset10k_8964,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4504,dataset10k_8965,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4505,dataset10k_8974,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4506,dataset10k_8980,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4507,dataset10k_8985,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4508,dataset10k_8988,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4509,dataset10k_8996,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4510,dataset10k_8999,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4511,dataset10k_9,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4512,dataset10k_90,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4513,dataset10k_9000,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4514,dataset10k_9001,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4515,dataset10k_9008,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4516,dataset10k_901,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4517,dataset10k_9016,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4518,dataset10k_9018,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4519,dataset10k_9020,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4520,dataset10k_903,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4521,dataset10k_9032,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4522,dataset10k_9033,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4523,dataset10k_9037,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4524,dataset10k_9041,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4525,dataset10k_9042,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4526,dataset10k_9046,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4527,dataset10k_9056,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4528,dataset10k_9058,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4529,dataset10k_9059,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4530,dataset10k_9076,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4531,dataset10k_909,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4532,dataset10k_9098,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4533,dataset10k_9104,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4534,dataset10k_9107,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4535,dataset10k_9111,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4536,dataset10k_9113,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4537,dataset10k_9115,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4538,dataset10k_913,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4539,dataset10k_9133,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4540,dataset10k_9158,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4541,dataset10k_9159,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4542,dataset10k_9160,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4543,dataset10k_9162,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4544,dataset10k_9166,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4545,dataset10k_9174,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4546,dataset10k_9176,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4547,dataset10k_9183,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4548,dataset10k_9193,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4549,dataset10k_9195,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4550,dataset10k_9205,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4551,dataset10k_9206,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4552,dataset10k_9207,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4553,dataset10k_9217,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4554,dataset10k_9229,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4555,dataset10k_9230,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4556,dataset10k_9231,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4557,dataset10k_9234,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4558,dataset10k_9236,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4559,dataset10k_9242,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4560,dataset10k_9243,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4561,dataset10k_925,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4562,dataset10k_9251,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4563,dataset10k_9259,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4564,dataset10k_9262,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4565,dataset10k_9263,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4566,dataset10k_9267,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4567,dataset10k_9275,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4568,dataset10k_9278,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4569,dataset10k_9292,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4570,dataset10k_9293,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
4571,dataset10k_930,./dataset/humanparsing/images,./dataset/humanparsing/annotations,0
4572,dataset10k_9302,./dataset/humanparsing/images,./dataset/humanparsing/annotations,1
